Review,Rank
배우들의 연기가 매우 좋아요ㅎㅎ 좋은영화 감사합니다ㅎㅎ ,10
역시 이병헌 어색함이 1도없이 몰입하게 만드는배우 ,10
솔직히 탑건보다 잼잇었따...역시 이병헌은 이병헌이었따...코로나 시국을 겪어서 그런지 마니 와닿았따ㅠㅠ ,10
연기력 넘치는  배우님들 연기에 눈물을쏙뺐어요 ㅜ.ㅠ 빠른전개에  감동물씬반짝반짝 빛나는 김남길 배우님은  더할나위없었어요~~  감동 ,10
처음에 임시완 연기에 내가 화가날정도로 연기가 뛰어남 스토리는 아쉽지만 보고 여러생각이 남게하는 좋은영화같습니다. ,10
후반부 신파가 좀 낯뜨거웠지만 그래도 전반적으로 잘만든 작품입니다 ,8
나만 재밌나… 진짜 재밌게 봤음 ,10
너무 재미있게 봤어요눈물도 찔끔나요당분간 비행기 무서워 못탈듯 ,10
솔직히 한산보다 훨재밋고재난영화로 우리나라최고인데ㅋㅋ ,8
너무 재밌고 마지막 부분에서 진짜 울컥했어요ㅜ ,10
,10
영화 맨 마지막 부분. 송강호만 젤 불쌍함 ,8
나만 재밌게 봤나... 부산행이랑 비교는 왜..? 그냥 이 영화 그 자체를 봐야지배우들 연기는 두말할거 없고 스토리도 급박한 상황과 희망이 반복되면서 흥미진진하게 계속 보게 되었음. 무엇보다 찡한 장면들이 나의 감성...,10
중반전까지 무서워서 가슴 졸이고 같이 본 사람과 손잡으며 이겨내면서 보다가현실에 대입하다가 김남길 배우 죽이지 않아줘서 고맙고.배우들의 연기에 더 감동.마지막엔 감정 이입되서 엄청 울었네요. ,10
"생존을 위한 인간들의 행동과 대처능력,,,생각보다 훨씬 잘 만든 영화인듯 ",10
너무 재밌고 아쉬운점없이 재미있게 봤움 ,10
저에게도 감히 결정적인 순간에  저의 자유의지를 인간의 존엄성과 선을 향해 행사할 수 있는 용기를  주십사고 청해봅니다~~~ ,10
연기력 몰입도 좋아요조금 부산행 탑건 괴물 ㅎㅎ보는느낌임시완은 진짜 연기잘하네요 ,10
긴장+재미 모두 만족!! ,10
뻔한 비행기테러 영화지만 그 뻔함에서 오는 생생함과 재미. 내가 실제로 비행기에 있는 듯한 느낌. 가볍게 보기 좋은 영화-!! ,10
무능한 무정부 정치인들까고.대한민국 교육도까고.다 돌려까는 영화군.자국의 안전을위해서 동맹도 필요없지.극우틀리님들이 싫어할 영화극우틀리님들 보지마라 ㅋㅋㅋ ,10
,10
"비행기씬 연출이 좋고, 배우들 연기가 몰입도를 높여줘서 긴 러닝타임에도 불구하고 엔딩까지 잘 봤습니다. 개인적으로 김남길배우 최현수부기장의 ""들린다고..."" 교신이 기억에 남고, 여름 극장용 가족영화로...",10
우선 연기력은 굿. 내용은 뻔하지만 나름 감동도 있고 볼만합니다. 사람들이 한국영화 보면서 너무 기대하는듯. 영화표가 비싸니까 사람들이 너무 빡빡하게 보고 아니꼽게 보는듯. ,8
안그래도 좋아하는 배우들이라 더 재밌게 보고 왔어요 영화 자체도 물론 재밌었구요 ,10
오랜만에 진짜 재밌는 영화를 봤네 ㅋㅋ ,10
방금딸래미랑 봣는데  긴장감도있고 눈물도 흘리면서 재미있게 봣어요~꼭추천해요 ,8
역시 송강호가 이 영화를 출연한 이유가 있었다 ,10
재난 영화 좋아해서 재밌게 봤는데 ㅎ 이때까지 본 재난 영화 top3에 들어갈 정도로 연기도 잘했고 내용도 괜찮았는데 이건 뭐 개인 취향이니까~ 재난 영화 좋아하면 볼 만함 ,10
영화보는내 숨죽이며 재밌게 보았습니다배우들의 연기도 몰입도 있었고 스토리가 다소 뻔할 수 있으나 연기력이 다했네요 ,10
오랜만에 영화다운영화를 보내요 ,10
한국영화의 힘은 이야기 에서 나온다.  그림은 둘째일뿐...천만영화나 흥행성공한 영화들 모두가 재밌는 이야기에서 나온다. ,10
"재미있어요, 감동도 있었구요.인간의 내재적 갈등과 감정을 잘 표현한것같습니다. ",10
리얼 현실 재난느낌... 진짜 보는내내 내가 저 현장에 있는 기분 ,10
연기력이 너무 좋으신 배우님들♡♡♡ ,10
인생 영화네요. 연기가 너무 좋네요.. ,10
아 진짜 쫀잼임 안 보면 바보 영화관에서 사회적체면 버리고 울고옴 ㅠ ,10
일단 평가들 별로라고하던데.전 딱 8점정도 주고싶네요.ㅅㄱ요 ,8
특별관에서 다시 보고 싶어용ㅠㅠㅠ ,10
임시완이 잘생겼습니다 ,10
마무리가 아쉬웠지만 긴장감도있고 아주아주 재밌음 ,10
기대 이상으로 재밌게 봤어요 ,10
첫 시도된 항공 영화에   함께  영화속에  들어간 느낌으로 손에  땀을 쥐게 하는 긴박한 내용들이 성공적인 영화가  될 수 있지 않나 생각 해 본다 ,10
이건 극장에서 꼭 봐야할 영화!!!배우들 연기도 좋고 시간 가는 줄도 모르고 영화가 끝났어요 재미있어요!!! ,10
최고최고 완전ㅠㅠㅠ ,10
울기도하고 웃기도하고 좋았는데아래 평점들이 왜케 낮은거지? ,10
진짜 연기력 조 ㅃ 졌습니다돈아깝지않음 ,10
너무 현실 적이라 가슴이 답답하면서도 집중해서 봤어요.코로나 전에 만든 작품이라는데 소름지대로네요.인간의 나약함과함께 위대함도 함께 느낄 수 있는 최고의 작품 ,10
평점들이 왜이러지? 너무 재밌게 잘 봤음. 끝에 감동도 있고.. 반미 반일 이라고 하는데 막상 우리나라도 저런 상황이라면 어쩔 수 없이 착륙을 거부하지않을까.. ,10
배우들의 연기가 너무 좋아요~^^ ,10
나름 재밌고 감동적이다. ,10
배우들의 캐릭터 소화력이 뛰어난! 이병헌의 주옥같은 명대사들은 잊혀지지 않는다! ,10
전체적으로 긴장감있게 잘봤습니다. ,8
오랜만에 손에 땀을 쥐게 만드는 영화였다 ,10
와~~처음부터 끝까지 눈을 떼지 못하고 봤습니다.정말 재밌게 봤고 눈물도 엄청 흘렸습니다.안 본 사람이 없기를~♡ ,10
몰입력높고 영화 영화부에 뭉클하더라 ,10
아주 재미있게 잘 봤어요. 더운 여름을 날려줄 초특급 재난영화. 연기자들의 연기력도 뛰어났구요. ,10
감동적이고개존잼 ,10
,10
우리나라도 드뎌 비행기 재난 영화를 ~~~긴장감 좋고 배우님들 연기 역쉬 최고고 재미있게 봤습니다 ,10
우리나라 영화 날로날로 발전하고 있는거같아요..잘 만들었어요.. ^^ ,8
이정도 스쿼드면엘클라시코인데 결과는 0대0  슈팅0개 ,10
이게 실화가 될 수 있다라는 공포가.. ,9
감동도있고 재미도있고 스토리 탄탄하고배우분들 연기 장난아니고몰입도 최고로 보고왔어요꼭보세요 ,10
전반부는 진짜 몰입해서 봤고 좋았는데 후반부는 살짝 좀...그래도 배우들 연기는 진짜 좋아요 전체적으로 재밌긴했어요 ,8
긴장감동긴장감도긴장감동 ,10
"초반은 정말 긴장감 있고 좋았는데 중간 조금 지나서 조금 지루함이 있다고 느꼈고, 유명한 스타들을 보는 재미로 잘 봤습니다. ",8
실험쥐가 아닌 인간이라서 살아남았다… ,10
그냥보세요모든면이 대단합니다 ,10
전반에 순식간에 몰입해서 봤어요. 후반엔 늘어지는 감도 있었지만 오랜만에 꽤 괜찮은 영화였습니다. 결말에 다른분들과 의견이 좀 다르긴했는데 같은장면을 봐도 서로 다르게 해석하게 만드는 것도 비상선언 다웠네요. ,6
40대 이상 봐라내말 들어라 ,6
,10
방금 보고 나왔는데 평점 잘 안남기는데 저번주에 영화 한산볼때 초반부에 졸았었는데비상선언은 처음부터 끝까지 몰입감이 좋았다.평소에 아무일이 없다는거에 감사하고.가족의 소중함도 느낄수있게 한 영화같다.암튼 오랜만에 재...,10
,10
감동과 배우분들의 실감나는 연기에보고 울었어요..ㅠㅠ 초반부분은 조금 뻔한 내용이라서 생각없이 봤는데 후렴부분 넘 슬퍼요ㅜㅜ ,10
지루한 감이 드는 영화.전개가 좀만 더 빨랐다면~~~~ ,8
별점 테러하는 사람들 개웃기네 ㅋㅋ 영화 짱 재밌어요 !! ,10
배우들 연기가 좋습니다.과연 실제라면 대처가 어땠을까라는 생각이 들었구빙글뱅글 화면이 재밌고 실감났어요.눈물나는 영화를 오랜만에 봐서 눈물 찔끔하면서 재밌게 봤는데 신파를 싫어하면 점수가 더 낮아질듯하네요. ,8
즐겁고 감동적이게 잘 봤어요 훌륭한영화입니다 ,10
,10
초반부터 끝까지 긴장감이 있네요 ,10
안보면 손해...ㅠㅠ ,10
오늘 오전에 보고 저는 대만족입니다~!  연기력 최고고 ~ 감동적이고~ 가족들보기 좋습니다~!!! ,10
,10
,10
"혹평들이 많은데; 저는 끝까지 지루함 없이 봤습니다.바이러스의 무서움, 우리나라 외교의 현실? ,국민들의 양극화 모습 등 많이 오버랩 되었습니다.후반부가 약하다는 말들도 봤는데 전 오히려 각 분야에서 그 집단들의 특...",10
,10
,8
후반부 늘어지긴 했지만 재미는 있었습니다~ ,10
신파라는데 중간에 좀 지루하긴했는데극장가서 돈주고 볼만함연기구멍도 없고연출도 좋고난 예상한 스토리는 아니었어서 어케될까 쫄면서 봄 ,8
왜안보세요? 당장 보러가세요 ,10
배우님들 남길오빠 사랑해요 ,10
뻔한 스토리이지만 짜임세가 좋음 ,8
평점 낮은게 왜있는지 이해가 안감거의 눈물 한바가지 흘리고 진짜 재미도있도 감동적이고 무엇보다 스토리가정말 탄탄한 듯반전의 반전도 약간 있는듯하고 배우들도 모두가 빛나는 영화인것 같슴제발 꼭 보세요!!!! ,10
재밌어요 역시 연기들이 대단하네요 ,10
많은? 주연배우들의 대사와 표정연기에 긴장감이 자꾸 끊어지고 속도감이 느려짐. ,8
넘재미있네요. 감동 후반 대체적으로 좋았음 ,10
,10
재난영화들 나름 스토리 흐름이 비슷하지만그래도 재미있음애인이랑 같이보세요 ,10
감동도 있고~ 재밌었어요! ,10
여름에 어울리는 항공재난영화! 극장에서 꼭 보세요 ,10
,10
마지막이 좀 아쉽지만... 연기는 최강이었음 ,10
너무 재밌었어요 다시 보고 싶음! ,10
,10
연출이 아쉬웠어요. 너무 해피엔딩을 작위적으로 맞춘듯했어요. 이병헌과 딸 정도만 살아남고 남은 승객들의 다툼과 일부 숭고한 희생으로 묵직한 메세지를 남겼으면 좋았을듯 합니다. ,8
갠적으로 난 재밌게 봄 ㅇㅇ 물론 사운드가 좀 투머치라 배우들 대사 집중하기가 어려웠던거 빼고는 몰입해서보다가 등에 땀참 ,8
4dx 스크린2d로 봐서 그런지 긴장과 스릴은 최고였네요. 임시완의 빌런 연기가 인상적이었는데 너무 짧음. 결말부분이 늘어지고 재난을 대하는 사람들의 행동이 다소 극단적이어서 읭 하는 느낌.. ,8
아주 흥미진진손에 힘을 꽉 주고 봤습니다.비행기씬은 정말 잘 찍었네요.하나도 안어색하게!!!국토부장관님이 좀 더 함을 쓰셨으면!! ,9
상영시간 완전 순삭임 배우들 연기는 말할것없고 긴장감 끝날때까지 쫄깃쫄깃!한여름 밤에 서늘해지는 짜릿한 작품이었음 ,10
"지금 평점을 높이기 위한 10점입니다!!  연기력도 다들 좋고, 영화속 누구의 입장에서 생각해봐도 의미가 있는 그런 영화였어요 ㅜㅜ 엄청 울고 나옴 ㅜㅜ 지금 평점보다는 훨씬 높아야 되요!! ",10
잘봤습니다. ^^ 수장이 참 중요하네요.. ,10
오랫만에 재미있게봤어요.믿고보는 배우들이라 기대했는데 역시나입니다.빠른전개도 좋았구요.눈을뗄수없는영화입니다.안보신분들 꼭보세요.공포와. 스릴과. 감동을 모두 담아낸 한재림 감독.멋지세요 ,10
"감상전 악평이 많이 보여서 걱정했는데 웰메이드 작품이었음. 몰입감최고, 연기최고, 함께한 직원들이 100% 같은의견으로 진짜 볼만한 영화라고 평가함^^ ",10
배우들 연기짱넘 잼나게 봤어요 ,10
,10
생각보다 볼 만 한데요? 쫄지말고보세요 ,8
긴말 필요없고 그냥 보세요개존잼!! 왜 평이 안 좋은지 이해가 안 가요 ,10
올해는 이 영화가 찐이다... ,10
국내K항공 b777 300er비행종사자로서 비행을 다룬영화중에 제일 디테일하고 현실성있었다. ,10
처음부터 끝까지 긴장감을 놓지않고 봤네요! 꼭 보세요!!! 너무재밌었어요!! ,10
재밌어요!!! 반성하게되는 좋은영화 ,10
집단에 폐를 끼치지 않기 위해 잘못이 없는개인이 희생해야한다??관객들은 이것을 받아 들여야할까?  결국 영화 주인공들의 희생과 정치권의 무책임함.  너무 많은 사회적 메시지로 평점 깍임. ,10
,10
재밌게 봤어요누구에게나 일어날 수 있는 일들이라 공감되었어요.. ,10
아니 이거 평점이 왜이래 ㅋㅋㅋ 영화 오늘 봤는데 진짜 너무 재밌자나 님들 이거 강추입니다 ,10
영화 방금 봤는데 평점이 안좋아서 기대를안했는데 굉장히 재밌는데?뭐 얼마나 대단한 영화들을 봐오신건지 최근 본것 중에 제일 재밌게 봤습니다 ,10
짜릿하고 감동도 있고 너무 재밌었어요!! 배우님들 연기가 최고입니다 ,10
저는 가족끼리 매우 재미있게 봤습니다. 별점 테러 수준은 아닌것 같습니다 ,10
,10
아이들과 봤는데 너무 재밌었어요.감동도 있고 요즘 코로나시대에 공감가는 내용이었던 것 같아요. ,10
용산아이맥스관에서 봤는데 평점이 왜 낮은지 모르겠네요.몇년만에 나온 가장 재밌는 영화.연기와 소재와 스토리가 최고였습니다 ,10
나에겐 올해 최고의영화!!!대부분의 리뷰가 별로라 기대안했는데...의도치않은 상황에서의 나의인간성은 어떨까라는생각을 했슴 ,10
재밌게 잘봤습니다. 배우들 덕분에. ,10
송강호님 이병헌님 연기도 좋았고 누구나 겪을 수 있는 일이어서 감동적으로 잘 봤습니다. ,10
영화 볼만한데 왤케 억지로 깍아내리지?왜 테러하는지 모르겠네재난영화 특성상 약간의 작위적인 신파 있긴하지만 욕할정도 아님 볼만함 그냥 보고싶으면 보셈 평가 신경쓰지말고 ,10
우와 전 재밌던데요 마지막까지 진짜 재밌게 봤어요!!! 평점도 높을 줄 알았는데 ,10
"정말 예상하지 못한 감동이 있어서 좋았어요!재난 영화에서 처음부터 끝까지 집중하면서 볼 수 있어서 저는 최근에 본 영화 중에 제일 재미있었습니다!, ",10
왜! 평점이 낮죠.저와집사람 딸 영화 즐껴보는데요.재미있게 봤어요. 영화비 안아까워요. ,10
너무 재밌었어요! 마지막에 정말 울었어요 ㅠㅠ! 전 재밌었습니다! ,10
난 재미있게봤는데 상품평이. 왜이리낫지 ,10
전 재밌게 봤는데..긴장감도 있고...앤딩이 조금 실망스럽긴하지만 지루하지 않고 재밌게 봤어요 ,10
사람들이 뭐라하는데 나는 재밌었음 ㅋㅋ임시완 연기력 진짜좋은듯 특히표정ㄷㄷ ,10
국뽕영화만보는 영알못들이 평점을 낮췄네한산보다 1.5배 나음 8점대인데 점수올리려고 10점준다 ,10
,10
어떻게 보면 뻔할 수 있는 영화지만영상미나 전체적인 흐름이나 정말 재미있게 봤네요오랜만에 많은 생각이 들게 한 영화인 것 같습니다. ,10
재난영화인지라..손수건이나 휴지가 필요할줄 꿈에도 생각하지 못했슴~ㅠ스케일!연기! 감성!까지 모두 갖춘영화~강추~ ,10
신파이긴 하지만 최근에 본 영화 중에 재밌었어요. 대한민국 현실을 보여주기도 하면서 눈물 한바가지 흘리고 왔어요. 적어도 이만큼 평점 받을 영화는 아닌것 같아요. ,10
시작부터 끝까지 김장감 넘쳤어요 스토리도 장난 아니고 여운남는 영화네요 ,10
베리굿굿굿~~~!! ,10
미국에 탑건이 있다면 국내에는 비상선언이 있다. 이병헌과 김시완의 연기가 수준급이었다. 적절한 편집과 음악으로 러닝타임 3시간 내내 손에 땀을 쥐며 보게 만들었다. 통화 장면이 조금 흔한 신파여서 뻔하다는 생각이 들...,10
,9
"전체적으로 좋은데, 전도연 역할을 굳이 전도연을 써야했을까 하는 의문이! ",10
재밌었고 배우들 낭비 전혀 안하고 좋은 작품 나온 거 같네요 ,10
배우들 연기 미쳤음. 스토리도 진짜 재밌고 흥미진진 한데 결말이 많이 엥? 싶음 약간 와 이걸 이렇게 끝낸다고 이런느낌 근데 진짜 재난영화를 좋아하는 사람으로서 완전 재밌게 봄 ,9
배우들 연기 지렸습니다 간만에 휴대폰 꺼두고 영화봤네요 영화관에서 꼭 봐야할 영화! ,10
정말 많은 감정을 느끼면서 봤습니다 인간은 나약한 존재라는 대사가 참 관객에게  많은 생각을 하게 만드네요 너무 좋았어요 ,10
"기대를 많이 하고 봐서 실망을 하면 어쩌지 걱정을 했지만 그런 걱정이 무색할 정도로 감독님의 연출과 스토리가 재밌었고, 역시 믿고 보는 배우들이라 그런지 연기도 엄청 좋았어요. 올해 들어서 본 영화 중에 영상미가 단...",10
재미있게 잘봤습니다! 보는동안 온몸이 간지러지는 느낌..? ,10
몰입해서 보다보나 2시간이 훌쩍. 감명깊게 잘 보았습니다. 배우분들 연기도 너무 좋았어요~^^ ,10
,10
영화 끝까지 긴장감의 연속! 최고 ,10
왜 안좋은 평이 많지...저는 재밌게 봤어요! 신파 어쩌고 그런건 잘 모르겠고 나름 잘 만들었다고 생각해요 중간에 조금 지루한 감이 있긴 하지만 그래듀 욕할 정도는 아니에요 좋아하는 배우님들이 많이 나오고 연기도 너...,9
재미있습니다2시간동안 몰입하여서 팝콘 먹을 시간도 없었네요 ,10
저는 재미있게 잘 봤는데 평점이 왜 이리 안좋을까요....극장에서 본거 후회없어요~ ,10
제가 살아온 40년 세월중 단연코 최고의 인생영화 였습니다. 아마 이 영화 할리우드가 극찬을 표할것 입니다. 아카데미 작품상 거머줠 것입니다. ,10
이게 왜  평점이 낮지...흠 솔직히 후반부 조금빼고는 재미도 있고 생각도좀 많이 하게되는데..  역시 평점은 믿지말아야하는건가...  8점초반은 된다 진심으로 ,10
킬링 타임용으로 괜찮습니다 ,9
영화 재밌고 자연스럽고 연기자들 대박입니다. ,10
재밌게 잘봤습니다. 연기며 연출이며 장난아니네요 ,10
처음부터 끝까지 분위기가 무겁습니다 ,10
왜 이렇게까지 평점과 리뷰가 떨어지는지 모르겠는 영화. ,10
연기로 살린 영화 내용은 고구마 뻔한 스토리 ,10
송강호가 다 했다 진짜 이건 근데 너무 질질 끄는 맛이. ,8
반전이 계속 되는 지루하지 않고 잼 있어요~잘 만든 영화~대박입니다~^^ ,10
볼만했는데… 러닝타임이 좀 긴 것 같아욤.. 화장실 참느라  힘들었음ㅋㅋㅋ 그리고 남길아찌.. 얼굴이 제일 재밌었던 영화… 피흘리는 처량한 눈빛이 예술이었구요 그리고 배우분들이 전부 어디서 본 분들이라 캐스팅은 굿....,8
비행기 착륙씬이 아주 4D느낌처럼 생생히 다가왔습니다~전체적으로 볼만한 영화였습니다~ ,10
왜 난 재밋던데 시간가는줄모르고봄 ,10
"저는 부산 무대인사,영등포 프리뷰라이브,개봉일까지 해서 N차 관람인데, 몇번을 봐도 감동적이고 눈물 훔치게 하는 영화인 거 같아요. 감독님께서는 이 영화를 쓰릴있는 재미로만 보라고 만드신 게 아니라 실제 재난 앞에서...",10
평점보고 안볼라했는데 재밌게봤어요 ,8
평론가들의 후기는.. 비유법을 난발하는 너무 오바스러운 어휘력이 쓰잘데기 없어  겉멋들어보이는게.참으로 어설퍼보인다. ㅋㅋㅋ글이 뭔지 기초부터 배우고 평론가 해라. 속빈 강정처럼 수준낮아 보인다. ㅉㅉ ,8
기대 안 했는데 은근 볼 거리도 많고 괜찮았습니다. 긴장감도 좋고 배경음악도 좋았습니다. 역시 저도 후반부가 많이 아쉽긴 했지만 주변 사람이 고민중이라면 보라고 할 것 같습니다. ,8
재밌게 봤음~~ 연기 굿 ,10
존나 재밌음 이병헌 사랑해 ,10
가슴아프게 재밌네요~ㅠㅠ 송강호 이병헌 임시완 와....먹먹 묵직 하... ,10
어디서 흔히 본듯한 정치모습과 사회문제를 다루어 좋았다. 극한 상황에서 느끼는 인간의 본능과 또 누군가의 소중한 가족임을 일깨워주고. 다만 전도연과 다른 명배우들의 포지션이 조금 애매하고 아쉽다. 정치부분보다 테러리...,10
"그냥 당일 개봉했길래 아무생각없이 심야로 좀전에 보고왔는데 뭔가 찡한 영화..잔잔한 감동, 잔잔한 슬픔, 잔잔한 긴장함이 있었던 영화임또 한번 더 볼수있을정도의 영화 ",10
개인적으로 상당히 재밌게 봤음 위험한 상황일 때마다 손에 땀날정도. 다들 후반이 재미없다 하는데 후반 내용도 나름 재밌었다고 생각함 ,10
재밌는데 왜 평이 낮냐…아니 앵간한 재난영화급 진짜 평타 이상임 꼭 보세요 ㅠㅠ후후 과몰입 ,10
연기 하나만큼은 볼만했고 뻔한 스토리지만 배우들 믿고 보는 재미 있습니다 ,10
"재난 영화 특성상 호불호가 많이 갈리는 것 같은데, 평소에 재난영화 좋아해서 재밌게 봄. 장르 특성상 결말이 어느 정도 예상되는건 감안하고 봐야하는 듯 ? 초중반 빌드업에 비해 후반 부분이 아쉬움. 특히 임시완 캐릭...",8
말이 필요없습니다. 보는 내내 숨 막히는 줄 알았어요. ,10
김남길 너무 잘생김..2년뒤에 내 눈 높여논 책임 지세요 ,10
"너무 재밌었고 연기들이 너무 대단합니다. 재난영화 결말이 다 거기서 거기인데 그렇게 재미없다고 별점 1-3점은 오바같아요.마지막 결말30분,감동을 짜내는 각본이 아쉽지만 배우들 연기로 커버쳤다고 생각합니다.전 재미있...",8
너무 재밌어요 연기파 배우분들덕분에 더 감정이입 잘됐어요 ,10
송강호 이병헌 전도연 김남길 임시완 김소진 박해준 조합 좋다!! ,10
꼭 1000만 갔으면 좋겠다. 커무 재밌게 봤고 감동적입니다 꼭 많은 분들이 보셨으면 좋겠습니다. ,10
"범죄에도 초점을 두지만 후처리에도 초점이 맞춰져있어 조금 더 새로웠던 작품. 좀 띠용스러운 부분이 있긴하지만 그렇게까지 까일 일은 아닌것 같아요. 현재 대한민국 사회가 지금 어떻나, 그 속에서 나는 어떤가. 돌아보게...",9
또 하나의 명작이 탄생했구나!! ,10
리얼한 배우들의 명품 연기에 집중할 수 밖에 없다 ,10
"인생 처음으로 영화관에서 한 번 더 보고 싶다는 생각이 들었습니다. 한 인물 중심으로 쏠리지 않고 스토리 위주로 가서 지루함 없이, 감동, 두려움, 걱정 등 감정에 집중하면서 볼 수 있었습니다! 둥둥거리는 Bgm도 ...",10
"연기, 연출, 음악 뭐하나 빠지는게 없습니다 ",10
"초반 1시간 너무 재밌게 시간 가는줄 모르고 보다가후반 1시간 펑펑 울었습니다.. 꼭 휴지 챙겨가세요,, ",10
이기적인 국민이 되지 말자 ,10
무서워무서워무서워...임시완이 무서워... ,10
왜 평점 낮게주지??끝날따까지 손에 땀을 쥐고 울정도로 감동이었음꼭 극장에서 봐야함 ,10
개재밋음 개오짐 별로라는 사람들 이해 못하겟다… 긴장감 ㄹㅇ 개오져 ,10
재밌어요~~ 꼭 보세요~ ,10
"단 1분도 지루하지가 않네요.^^마녀,범죄,토르.최근거 다 실망했는데 이영화는 진짜 다시 볼수있을만큼 재미있네요후반에 좀 감동도 아닌것이 흐지부지끝나지만 연기력이나 역시 탑배우는 탑배우다란 생각이 절로드네요 ",9
강추 진짜 존잼 막판에 움 ,10
몆년동안 영화잊고살다 임영웅때문에 보게됬는데 재미있게 잘 봤다 ,10
단순하게 비행기 테러 사건을 다룬 영화일 줄 알았지만 영화는 점차 대한민국 사회의 재난을 보여준다. 거대한 재난 앞에서 작은 인간들은 어떠한 선택을 할 수 있는가. 한국에도 이런 영화가 나올 수 있음에 자랑스럽다. ,10
존잼 비행기 회정 장면 보자마자 포디로 또 예매함ㅋㅋㅋ ,10
개인적으로 스토리 좋았고 특히 배우들 연기가 미쳤다. ,10
너무 재밌게봤어요....배우들 연기 최고~ ,10
개 꿀잼 친구가 영화보자구해서 방금 9시55분 영화봤음 비상선언 외계인 탑건중에 뭐 보냐구해서 평점보니 외계는 댓글보고 피하고 탑건은 비행기 영화안좋아해서 패스 비상선언은 메인에 송강호나오길래 그냥 이거보자했는데 비...,10
몰입감 최고..! 시간가는줄 모르고 봤네요 ㅎㅎ ,10
임시완나오는 부분까지는 몰입감 최고 뒷부분은 아쉽긴함. 국제시장 생각납니다. ,10
정말 재밌어요! 돈 하나도 안 아까운 영화이구요.     영화에 이렇게 몰입해본 적 오랜만이예요.              배우님들 연기는 말 못할 정도로 최고입니다.          감동적인 부분도 있고 영화 보는 ...,10
진짜 레전드라는 말 밖에 안나옴 극장에서 친구랑 손잡고 존나 쳐 움 ,10
재밌게 잘 봤어요다만 좀 아쉬운 점이 있었지만 재난영화라는 걸 감안하고 봤어요 ,10
코믹하고 긴장감도 있고 또 감동적이었습니다 많이 울기도 했네요 적극 추천합니다 ,10
감동도 많이 받고 진짜 그런 일이 일어날것 같이 신선했습니다 ,8
역시역시 눈물나게 재밌군요 ,10
보는내내 긴장하면서 봤음2D도 몰입감 장난아님 ,10
4D로 다시 볼거다 긴장감 최고 ,10
재미있었어요..후반 억지스러움이 있었지만. ..꽤  좋았습니다~ ,10
긴급한 상황 몰입 너무 좋고 친구랑 손 잡고 봤네요 초반엔 상황이 왔다갔다 해 긴장되고 후반으로 갈 수록 위험 요소들이 하나씩 사라지지만 이병헌님 열연에 빠지게 됩니다 송강호의 희생도 눈물겹네요 ,10
배우들 라인업부터 장난 ㅇ ㅏ니였는데 역시 연기 쩔ㅋㅋ 넘 잘봤어요ㅋㅋ ,10
연기와 스케일은 볼만해요~ ,8
"애기낳고 정말 오랜만에 찾아간 영화관이었는데, 김남길배우님이 나오신데서 봤지요!!  첫 김남길배우님의 등장부터 박력있는 연기가 완전 인상적이었어요!!! 처음부터 긴장감 있는 스토리에 몰입감 최고!!심지어 감동까지 주...",10
배우들 보는것 긴영화시간임에도 지루하지 않았음 ,10
나만 아니면 된다는 사람들의 이기심이 우리현실과 너무 잘 맞다 ,10
진짜 소리며 영상미며 비행기에 타고 있는 느낌입니다. 보는 내내 너무 쫄렸어요. 배우 라인업은 말할 것도 없고 무엇보다 감동적이에요ㅠㅜ여러분 꼭 보세여ㅠㅠㅜㅜ ,10
,10
몰입감있고 재미있었습니다 실감나는 영화였어요 ,10
갠적으로 스토리 영상미 다좋았음근래에 다른영화도 몇편봤지만오랜만에 괜찮은 영화 보고나옴.한번 보세요.추천합니다^^ ,10
와... 이게 영화지 ㄹㅇ ,10
,10
재미있는데 너무 길어서 후반가면 좀 지루함 ,10
,10
"배우들의 연기, 스토리, 연출 모든게 감동이고 완벽했다이병헌이 욕할때마다 같은맘으로 욕함 ",10
초6 딸과 함께봄감동이었음!!  추천해요 ,8
배우들 연기 장난아이고 엄청 재밌음. ,10
너무 재밌었어요 아침부터 보고 온게 후회가 안될 정도네요! ,10
다른배우가 전혀 보이질않아요!!!김남길배우님만 눈에 들어오네요!!!>.<테러범 취조(?)하는데.. 악의 마음을 읽는 자들 보는줄알았어요!!!!마지막에 제복입고 있는 모습은 잠깐 스치듯 나왔어도 한눈에 들어...,10
최고입니다 꼭보세요 연기짱 ,10
임시완이 너무 잘생겨서 보러 왔다가 만족하고 감.. 내가 영화보는 눈이 낮은건지 평점이 조금 갈리는데 개인적으로 재미있었음 ,10
신파 짜증나서 눈감아버림한산보세요 여러분 ,4
너무 재밌었고 특히 임시완 배우님의 광기 가득한 연기 너무 좋았어요 저는 영화 너무 잘 봤습니다 ,10
재난영화 대부분 결과를 알수 있는거지만 정말 손에 땀을 쥐며 재밌게 봤다. ,10
예상되는 스토리지만 몰입해서 보게되네요~~ ,9
,10
올해 본 영화 중에 제일 재미있음 ,10
연기이었습니다 ,10
오랜만에 재밌게 봣어요~ 연기력이 너무 좋아서 감정이입이 잘되요~ ,10
임시완 빌런 대박이여따ㅋㅋㅋㅋ 아직도 섬뜩하고 무서움 연기 진짜 잘해 ,10
,10
코로나 시국을 생각나게 하는...끊임없리 고민하게 만들고 생각하게 만드는 19년도부터 만들엇다는데 감독이 천재인듯 ,10
