Review,Rank
박은빈을 마녀로 했음 더 재밌었을듯~ ,8
마녀1보다 재밌었다고 한 회사 여직원이랑 내일 맞짱뜨러간다 ,4
평점조절용 평점조절용평점조절용 평점조절용 ,1
"어색한 B급 영화급 CG, 마구잡이식 끼워넣은 PPL,허공을 박차고 다니는 일본 만화식 액션,의미 없이 난무하는 외국어, 기름과 물처럼 전혀 어울리지 않는 배경,억지로 겨우 기워놓은 곤욕스러운 전개,단편적이고 매력은...",5
전작보단 쫌 그렇지만  갠찬네여 ,10
,10
보는 내내 빠져들었다... 마녀1도 그랬고 이번 마녀2도 끝까지 봐야지만 완벽한 마녀가 된다... 마녀라는 영화는 마지막에 스토리를 푸는 감독의 센스가 너무 좋음 스토리를 풀고나서의 그 전율이 너무 짜릿함 ,10
그렇게 망작은 아님 볼만함 ,10
리뷰가 형편없어서 안볼려다가 봤는데..알밥들을 얼마나 풀었던거야..생각보다 재미있었다 ,8
난 너무 좋다 이런 시리즈! 3편을 위한 2편 이라고 보면 된다! 액션신도 맘에 들고! ! 3편 빨리 나옴 좋겠어요 ,8
마녀 2 김다미 멋있어요 ,10
cg도 자연스럽고 액션도 좋았다 한국에서 이런류의 영화는 마녀 아니면 못 볼 거 같다 3편도 기대함 ,9
시원시원하게 재밌음 욕은 거부감들어요 ,10
재밌는데 뭐 이리 깎아먹냐 ,10
이게 어떻게 15세인지 나는 도저히 이해가 안되네...ㅠㅠ ,1
실망..시간이 아깝네요~ ,2
한숨만 나오노 진짜어휴우 ,2
영화내내 뭔.. 와우..참..시간아깝다..감상포인트..뭐하나 찍을것조차없다.그냥OST로해줄께요 ,1
"""솔직히 주인공 여자가 더럽게 밥을 먹는게 혐오스러울 정도로 페.미.한.녀.들.스.러.웠.다!ㅡ ㅡ ",1
클레멘타인 이후로 최고의 명작~~ ,1
1편이 그따윈데 2편 저체가 말이 안됨....감독문제 ,2
전편보다 영상미가 뛰어남 범죄의도시보다 타격감도 좋고 연기도 너무 잘함 정말로 추천함 ,10
갠적으로 1편보다 재미있어요!!!3편 기대된다 ,10
피 담배 한자 욕설 방독면만 남는 영화 ,1
재밌기만 하구만하도 뭐라해서 기대도 안했는데 신인여주가 매력있네 ,9
그냥 영화시간 억지로 채운느낌. 필요없는 장면요소가 너무 많았슴 난 처음으로 이게 영환가 일상 vlog인가 난 홈플러스 시식코너 장면에서 나혼자산다 보는 줄 알았슴 마지막 장면 빼고는 다 너무 진부했슴 그리고 이렇게...,1
이영화보니  한국영화후퇴하는것같다한국영화 조심해서선택해야겠다피투성이 소녀~영화속에서충분히 해명되지못함필연성없음 인과관계 무질서함 앞뒤안맞음엉망 영상미최하 거슬림악당들100프로 악한인성들로만 등장 거슬림  그악의이유 ...,1
배우들 연기 잘 하고 시각효과도 좋은데대사랑 연출이 뭔가 촌스러워요 ,4
처음과 끝만 재밌었다고 해야하나? ,6
이영화뭐에요? 뭐가뭔지 하나도 모르겠슴.겉멋만 잔뜩들어서 ,1
시리즈를 위한 밑밥이라는 재역할을 못했다. ,5
"액션을 좋아졌지만 스토리가 좀 약하다고 해야할까, 솔직히 뒤에 20~30분만 봐도 되는 영화 ",6
전체적으로 화면이 너무 어두워 1편처럼 좀 밝게 촬영할수는 없었나?  보는데 매우 짜증났음 3편은 절대 제작하지 말 것  제작한다면 관객수 2명  스트리밍수 10회정도일거다 ,1
재미 드럽게없넹.질질끌고 ,2
참 별 그지 같은 똥 폼 잡으면서 어눌한 영어에 어울리지도 않은 위스키 병 나발..짜증나는 욕설..이런게 왜 15세 관람가인지?! 결론은 어설픈 애들 데려다가 만든 망작 ,1
인터넷으로 끝까지 못봄 영화가 전계가 없고 고수 초고수 초초고수 배우들이 다들 연기가 다들 난 고수다 연기 ,2
마녀3이 얼른 보고싶음..ㅠㅠㅠ 근데 1에 비해 2는 너무 초능력 같은 느낌이 더 심해져서 아쉬움 ㅠㅠ 그래도 재밌게 봤습니당!! 그리고 서은수가 너무 멋있음ㅜㅜ ,10
너무 잼씀! 진짜 배우도 너무 연기잘함 ,10
개재밌는데 ㅠ 어벤져스보다 괜찮음 쓰리는 언제쯤 ㅠ ,10
마녀2도 재밌어요 남매랑 소녀 케미도 좋구요.마녀3  빨리보고싶어요 ,10
솔직히 재미있구만   평점 왜이래3편 언능  나오자   바로간다액션 cg 괜찮았음마지막에  착한 누나랑 동생  죽는거만 빼면ㅠㅠ ,10
그럭저럭 킬링타임으로 나쁘지않음 중간중간 개그코드가 많이 오글거림 차라리 없는게 나았을듯 ,6
"평이 하도 안 좋다는 말이 많아서 기대없이 봤는데, 꽤 볼만했음. 너무 디테일한 개연성까지 따지지 않는다면 괜찮은 영화임. 마지막에 너무  심하게 먼치킨으로만 안 만들었으면 더 흥미진진할 거 같다는 아쉬움이 있긴 한...",10
시간이 소중하면 마지막 20분정도 액션 장면만 보면 된다. 내용이 전혀 없기 때문에 앞에를 볼 필요가 없다 ,3
마녀3를 위한 움크림의 큰그림 그래도 좋았다 ,10
1편의 임펙트보다 더 큰 임펙트.영화가 끝나가는 시간이 너무 아쉬웠어요.특히 액션의 연출은 신의경지에 도달하신것같아요.3편이 정말 기대됩니다. ,10
2번봤다 1편도 봤다 재미있다 ,10
액션신이 내 스타일이고 CG가 대박 ,10
이걸 재밌다라고 생각 할수있는게 대단하다 살다살다 이런 와~~할말이 없다 진짜 별 5개주는 사람 내 장담하는데 알바다 아니면  어디 정신 이상한사람 제발 제발 내말믿어라 내 30년인생 첨으로 여기에 글적는다 내인생 ...,2
일단 토우에 나오는 남자가 너무 잘생겼고 액션 미침 ,10
1이 넘사라 기대에는 못 미치네요. 꽁트 느낌이 좀 났어요. 일부러 가볍게 만든 것도 같은데 진지했으면 좋았을 것 같네요. 그래도 액션씬은 장난 아니더라구요. 1이 사실 액션도 현실적인 초인 느낌이라 더 좋았지만 2...,8
서은수님 황금빛내인생  그분인거 알고 깜놀랬어요.전혀 극과극의 연기인데  너무 잘하신거 같아요.매력덩어리   영어발음도 좋고  암튼 팬됬어요. 승승장구 ,10
어차피 1편도 스토리는 볼 거 없었고 액션은 예산 때문인가 더 빈약했다. 그리고 여주인공이랑 박사가 여유 있는 척 뭔가 아는 척 하는 연기하는 거 거슬려서 보기 싫었음. 연기력 문제가 아니라 그런 캐릭터인 것 자체가...,8
호쾌한 액션신 매우 인상적이였다. 스토리 라인이 1편 대비 빈약하지만 마녀라는 시리즈 전체틀을 놓고 본다면 이야기흐름에 필요한 일부분이라 당연히 모든걸 담기 힘들순있음. 하지만 지루하지 않게 재밌게 봤습니다. 주연배...,8
넘 잼나게봤어여 3편기다려짐 ,10
훌륭하다 오히려 1편보다 후속편에 대한 연결이 깔끔함 이게 평점이 7점도 안된다고?? 역시.. 뻔한 신파만이 흥행하는 나라답다 ㅋㅋ 참고로 화제성있는 국내 영화에 한해서는 네이버 평점 7점대가 가장 훌륭한 영화다 마...,7
감독이 일편도 이편도 현철노랠 배경음악으로택한건이유가 있겠지만 만화같은 액션도 뻔한 스토리도 한국 에선 뻔한거니 괜찮지만  박휘순이 같이했더라면 이지경은 아니였을덴데 ,4
스토리가 뭔가 산만하긴한데 이렇게 낮을 정도인가? 싶음 ,10
3편이 어떻게 나올지 궁금함 ,10
,10
재밌게봤음 그렇게 욕할정도까진아니라고봄 ,7
개인적으로 재밌게 봤어요 ,10
처음엔 뜬금없다 생각했는데 클라이막스로 갈수록 재미있는 영화. 스토리가 조금 아쉽긴 함.. ,7
주인공들이 너무 전지전능해진거같아 가히 신급이야 암튼 재밌게 봤네요 이런류 좋아하거든 ,9
액션만 볼만함 10점은 박훈정이라 줌 ,10
"하도 평점이 낮아서 기대없이 봤는데,  꽤 볼만했음.  이렇게 벌려놓은 스토리를 어떻게 마무리할런지 3편 내용도 궁금해짐. ",9
참을성 없는 사람에겐 노잼일 영화서사를 푸는 부분 때문에 초반부 지루할 수도속편이나 비기너로 알리구 제작했음 좋았을 스토리하지만 후반무 몰아치고 cg도 괜찮은 수준3편 빨리 나오길 기대함. ,8
재미 없다고 얘기들어서 기대 안하고 봤는데 너무 재밌었음 ,10
,8
난 마녀 1보다 2가 액션이 더 재밋었음 ,10
"역시 중국자본이 들어간 영화는 망작으로 가느 지름길인데.. 영상,연출,연기,영상미,스토리 모두가 중국 현대판 무협 영화로 만들었네요. ",2
중국어 실화냐????공부 좀 하지 발음에 충격 받았다.. ,6
"유치하다. 어설프다. 조잡하다.  3하다로 끝남. 이러고 마지막에 3편을 기약하던데.. 양심이 없네. 어떻게 1편이랑 퀄리티가 이렇게 떨어지지.. 감독 바뀐줄알았다. 주, 조연 연기들은 또 왜이리 어색하냐.. 똑같은...",1
뭔 애들도 안볼 어린이용유튜브연기를 하고 있냐 나오는 애들 다 뭐냐??와....나한테 투자해 이것보단 재밌게 만달 수 있어한마디만 할게. 정체성을 잃은 영화임 어색한연기자들 대거채용에 먹히지도 않는 개그코드에 여자 ...,2
토우는 cg가 연기 대신해주는 신공을… 캐릭터 없는 편이 나았을 거 같은 배역들이 꽤 있어요 ㅠㅠ ,4
1편이 뭐 엄청 대단하게 뜬줄 착각하는듯..아무 내용도 없음. ,2
기다렸던 만큼의 기대감이 없었어.. ,4
시바시바 하다가 끝나네?중2병 걸리셨어요?아니 아무리 생각해봐도 모든 대사를 시바시바 하는게 이해가 안되네요. 중고딩 연령층 한정 영화인가요?아니면 감독 감성이 중고딩인가요? 보고 있자니 욕 나오는 영화는 진짜 간만...,4
정말 연기는 개발이네.. 짜증나는 수준임.어느하나 연기가 제대로 된 자가없다.각본도 개판에... 감독 왜이러나 신세계 감독 맞나? ,2
진짜실망이다 보지마 평점6점 이유있음 ,2
마녀1 재밌게 봤어서 봤었는데 이번편은 너무 난해+지루 ,1
스토리와 액션이 상당히 잘 전개되었습니다 ,10
액션성 좋아요남자분들에게 추천 ,10
너무 많은 걸 보여주려 했지만 마녀1 본 사람으로써 재밌었음! 마녀3 는 무지 재밌을것 같음~^^ ,10
6점대까지는 아닌것같다 볼만했다 액션은 맨오브스틸 느낌 ,10
6점대까지는 아닌것같다 볼만했다 액션은 맨오브스틸 느낌 ,10
졸잼!기다리는  보람있음또  기다리겠음 ,10
머리비우고 보기 좋아요. 마지막 액션이 시원허네요 ,10
우리나라도 이런거 자주 만들어야 한다고 봄 ,8
한국영화 별로 안좋아하는데 마녀1은 꽤 재밌게 봤습니다. 마녀2는 전형적인 한국영화네요. ,1
차라리 유니언? 특수부대는 없어도 괜찮을듯마지막 액션은 괜찮았음 ,8
진짜 액션씬 최고... 내용도 재미있고 마녀 시리즈가 진짜 기대되네요!!! ,10
액션대박! 이거보다 쎌수가 있나 ,10
3편이 너무 기대되네요 2도재미있었어요 ,10
1편 만큼은 아니어도 3편을 기대하기에~~그리 망작은 아닌듯 합니다~~다만 짧은 시간에 1편과 연계성을~~1편보고 보시길~~역시 1편만한 2편은~~ ,8
이정도로 눈을 사로잡는 스펙타클한 액션 영화는 정말 별로없다. 사대주의에 빠진 스스로 자존감없는 쓰레기들... 어절씨구 주절라게 까지들말고 늬들은 뭘봐도 재미없는 눈깔 타이거마우스들이니까. ,10
"스토리는 별로인데 액션이나 영상미 등은 헐리우드보다 더 났다.~ 잼있다.스토리 빼면 이정도면 훌륭하다...한편에 이야기를 다 못담아서 그런가 스토리는 좀 아쉽다.3편 기대 된다,~~~ ",8
그냥 재밌는데?? 나만 이상한가.. ,10
진구를 이따위 쩌리 역할로 사용하다니 ㅋㅋㅋ ,8
진구ㅋㅋㅋ 살려둘 가치가 있지 않을까? ,8
스토리가 잘 나가다가 마무리도 안되고 중간에 끊으면 우짜노 왠지  찝찝함!!!  3편을 기대하라는거 같은데  ㅠㅠ ,4
잼없다 원이났다  잼없다  욕은 왜케하냐 감칠맛도 없네 범죄도시 2봐라 ,2
"지루함의 끝판,,,2편은 왜 만들었냐??? ",2
스토리부터 배우캐스팅..어이없는 개그대사까지..평점이 6점대라는게 믿기지 않을 정도로 인생 최악의 영화임! ,1
진짜 이런망작도망작도없다.. 그냥다운받아사보기도아깝다. ,1
하아...한숨만 나온다.배우들 연기력 어색하고 대사 후진건 감독의 연출력 부재탓이 크겠지.. ,4
이런 영화도 돈을 받냐?? 디워만큼 재미없다 ,2
대체 어설픈 중국어는 어떤 놈 머리에서 나온 거냐??대체 왜 그런 거니??감독아 말 좀 해봐!!!중국어로 쭈욱 갈거면 가던가!!  모국어인 중국어보다 외국어인 한국어가 더 유창한 중국놈 설정을 넌 이해가 가니?? ,2
속편 영화들의 흥행 대박 속에 나 홀로 속편. ,4
대사 유치하고 오글거려서 중간에 나오고 싶은거 설마 이따위로 끝낼까하고 끝까지 버텼는데 완전 망작 스토리 산만하고 개연성 제로  시도때도 없이 담배 꼬나물고 양주병 쳐드는 흡연 음주 홍보영화 ,1
"연기력 미흡, 코미디 같기도 하고, 기존 우수한 연기자들의 재능 낭비, 결말도 이상한 영화. ",2
중2병 영화중학생 겨냥해서 만든건가대사가 하나같이 유치해서 ..게다가 노잼임 ,2
너무너무너무 아쉽다. 모두 어색하고 모든게  실망스럽다.다들 수퍼맨임. 비약이 부른 참사 ,1
토우가 겁나쎌것같았는데...초인이 아니라 신급 능력을 가진 소녀 거기다  말빨로 보여지는 더 쎄진듯한  구자윤 3탄에서 엄마까지 합쳐지면  이치고 아이젠 유하바하보다 더 강할듯...마지막 액션 빼곤 전반적으로 1편보...,2
시나리오 작가를 구해서 대사 좀 멋지게 그려주세요 뻔하고 저질스런 대사때문에 몰입도 팍 떨어져요 액션은 나쁘지 않은데 그마저도 다 까먹어요  감독은 감독만 하기로. ,6
먼 욕을 이렇게 많이 넣는지. 에이리언2 보고 에이리언3 보고 실망했던 때랑 비슷하다 ,4
,10
1편 생각하고 봤다가는 큰코다침 ,2
뭔내용인거냐? 아유... ,1
내용은 별거 없는데....액션이 진짜 잼있네.배우들 마스크가 신선해서 보는 맛이 매우 큼. ,9
,10
두번이나 봤는데 또 보고싶음 ,10
오랜 만에 한국에서 볼만한 시리즈 나왔네요  3편 기대 해 봅니다맺음을 어찌 할지... ,8
세번 봤어요...3편이 기다려져요!! ,10
액션씬이 정말 대박이네요 마녀3 기다려져요 ,10
"오, ""맨 오브 스틸""이네. 슈퍼맨과 한 판 떠라!!! ",8
의천도룡기인줄우영우나 봐야지 ,2
,2
장담컨대 시리즈가 진행될 수록 드래곤볼 모드로 인물들 파워업 뻥튀기 됨. ,6
1편에 많이 못미치네요 ,6
1은 특출난 캐릭터가 있어서 극을 억지로 끌어 당기는 재미라도 있었는데 2는 어디 하나 시선을 둘 캐릭터가 없었다. 마지막 구자윤을 위한 들러리들 뿐 ,6
ㅇㄴ 이거 개재밋는데 왤케 평점이 낮아 ㅡㅡ… 대중성잇으면 어쩔수 없는건가 ㅠㅠ? 신시아 배우도 엄청 매력있었고 특히 서은수 이미지변신이 ㄹㅈㄷ엿는데 진짜 당황스럽다 ,10
장르 영화로써 잼미남 3편 기대 ,10
2편 역시 액션이 정말 인상적이고너무 재밌게 잘봤습니다 다음편 너무 기대되네요 ,10
 액션은 진짜 개쩜ㅋㅋㅋ 그것만 으로도 봐줄만함 ,8
진구 왜 저리 된냐 ㅜㅜ 태양의 후예는 어디 갔냐 ㅋㅋㅋ  근디 임다미 동생한테 개 처발리꺼 같은대? ,10
뭐야 예상외로 화끈한데? ,8
볼만하네 마무리 이상하네 ,10
주인공 왜 바꿨지? 오히려 조연 서은수가 돋보였음 ,6
와 구자연보다 월등히 쎈데 대박.. 액션 진짜 재밌네 ,8
시간은 진짜 잘 감 ㅋㅋㅋㅋ 킬링타임용으로는 거짓말 안치고 정말 좋아요그냥 드라마 보듯이 쭉~~ 3편도 마찬가지로 기대합니다. ,7
와~~~극장에서 못봤지만 그래도 몰입감은 좋았네요 신선하고 괜찮았어요 마녀1보다 영상미는 더 좋았던것 같아요 보면서 cg이지만 진짜 잘만들었다라는 생각도 들었고 이정도면 훌륭하다는 생각도 들었네요 코로나 때문에 힘들...,10
욕도 쓸데없이 난무하고 너무 날라다님;;: 현실성 팍 떨어지는데ㅡ.ㅡ 그래도 뭐 재미는 있으니ㅋ ,10
전편 대비 주인공의 직접적인 액션보다는 초자연적인 능력위주였음.(겐춘함)그.. 중국일꾼(?)들 내귀에는 중국말이 거슬렸음.(개인적인)전편 주인공의 표정연기가 압권이었어서 이번편은 자연스럽게 비교하게 되었는데 좀 못미...,8
욕 때문에 그냥 3류 c급 영화같음 ,2
진짜 영화는 듣기 거북할정도로 욕만 가득하고 1과 아예 다른 영화같음. 영화 최악 김다미 짱 ,1
마녀3 언제나오나ㅠㅠ ,10
아니 이 정도면 완전 잼있지 않나? 왜 그렇게 혹평이 많았는지 이해를 못하겠네 ,10
기대안하고  봤는데  재미있게 봤어요 ,10
원재밋게 보신분은 좋아할거라믿음 ,10
마녀3  기대하게됩니다. ,10
걍 볼만한데.. 초사이어인이런거 좋아함. 손하나 까닥안하고 적을 제압함 ,8
이야기가 아직 많이 있으니 여기까지만 이라는 의미가 담긴영화이고 시간 가는줄 모르고 봤음 감독 말이 아직 스토리 시작도안했다는 것에 포인트같음 제발 제직사와 잘의논해서 시리즈로 꼭 다시 볼수있기를 ,10
솔직히 2편 단편으로 봤을때 좀 그렇긴 한데앞으로 펼쳐질 방대한 세계관이 안느껴지시나요..?전 아주 좋았습니다 앞으로가 더 기대되는 영화였어요 아주 잘 봤습니다. ,9
볼만하고재미도있었는데 ,10
"자매가 만나기 위해 에피소드 하나를 통째로 낭비하는 시리즈물이라니. 마녀1 때 마녀2를 기대했다가 실망했듯, 마녀3의 자매 세계관을 기대하겠지만, 짜치는 드라마로 똑같이 실망하지 않길 ",2
제에에엥바알 부탁입니다 대본 쓰는 분 좀 갈아요.. 환경오염되자나 지구를 살려야지..라뇨 왼팔어딘가에 흑염룡이 살고있을 거같은 중3이 칠 대사네요진심 존나 오글거려서 듣다 바로 댓글쓰러왔읍니다 ㅠㅠㅠ ,4
1시간 짜리를 2배로 늘려놨네ㅋㅋㅋ ,1
지루하진 않지만 신선하지도 않은 3편을 위한 웅크리기 ! ,8
와 전투씬 하나만 대박이다.... 마지막에 돌 원기옥 같은 허무맹랑한건 좀.... 스토리 부분이나.. 뭔가 다듬어야 할거 같은데... 답이 안보이네? ,8
중간까지 보고 끝까지 못본 영화라 아쉽네요. ,4
액션연기가 미쳤어요!! ,10
그냥 킬링용으로 지루하지않게 잘봤어요 ,10
마녀1 안봤는데도 재미있었고 추억이 무섭죠 전남친이랑 봐서 마녀3 나오면 보러 가기로 약속했는데 추억으로 남게 되었네요 ,10
아주 잘 봤어요  재밌게 봤어요 ,10
조은역이 넘아쉬운작품 배역만 잘됏어도 조앗을걸 ,10
평이 하도 안 좋아서 영화관에선 안 보고 집에서 봤는데.. 뭐지? 재밌는데? 시간 가는 줄 몰랐음.. 영화관에서 볼걸.. 하는 아쉬움이.. 3편 넘나 기대됨 ,10
난 너무 재밌게봤음…. ,10
,10
너무 재미있습니다 멋진 연출과 액션 그냥 믿고 봅니다 시간가는줄 모르고 봣네요 3편도 매우 기대합니다 ,10
이제 우당탕탕 우영우가 살아서 3편에서 우당탕탕하길 ,10
후반부 액션은 완전 대박!!! 또한 서은수 배우의 연기는 잊을 수 없을 만큼 훌륭하고 영어 발음이 좋아 기존 드라마와 이미지 차이가 크다.아무튼 얘는 잘했어요 ,8
마녀1보다 더 쎄다 잘봤어요 ,8
초반지루 후반존잼 딱한줄로 정리된다 ,8
연기 스토리 액션씬 3박자가 조화로워서너무 재밌음  반전도 정말 좋았음 3편빨리 나오길 기대한다스토리가 광범위해져서 3편으로 안끝날것같다 ,10
최악 슈퍼맨이 더현실적일듯 ,1
영화 자체는 킬링타임용으로 괜찮게 볼만함. 근데 다미 연기가 조금 아쉽네. 이태원 클라쓰 찍을 때 찍은건지는 모르겠는데 마지막에 나올 때 구자윤이 아니라 조이서가 나왔음. 자기도 모르게 조이서에 잠식 당한 거 같은데...,7
최악이다 .영화 핸콕 여자버전인줄 ,2
스토리 빵점~!! 왜 이걸 만드셨을까요~? ,2
자는게 낫지. 배우가 아깝다 에휴..누가 볼까 무서워 처음 평 남김.. ,2
투자자들 비명지를 퀄이다 ,2
대사 말끝마다 18 욕이 나옴 진짜 개 쌍욕 박아버리고 싶네. 영화보면서 내입에서 쌍욕 같이 나옴  시나리오 쓴 녀석 참 저렴하네 넌 그냥 때려쳐라 ,1
신시아 매력있네..3편이 기대됨그냥저냥 볼만했음. 액션은 진짜 볼만하고 ,10
핵노잼이다 이게 정녕 신세계 감독의 작품인가? ,1
마녀2 왜이러나요.... 액션씬..좋은데.. 스토리가 재미없게 전개되네요...훈정이형..왜그래....신세계2나 만들어줘.... ,6
속편치고 준수했음.3편 나오면 봅니다. ,10
서은수가 대박이네. 180도 다른 연기를 보여줌. 거친용병을 자연스럽게 연기했음. 스토리가 많이 아쉬움. 불필요한 대사가 너무 많음. 드라마면 몰라도 영화에서 좀 아니다싶음. 주인공도 비중이 너무 없었음. ,6
잘 못하겠으면 노동을 해서 먹고살아 ,2
감독이 미쳤다고 생각됩니다 ,2
우려한대로 오버 밸런스 액션으로 절제된 선을 넘어버렸다스토리는 그대로 1편을 답습하고 있고 부담감에 오버를 너무 해버렸네... ,1
이야 왠만하면 댓글 안남기는데 이건 뭐 연출을 어찌한거냐..일부러 웃음 포인트 넣고  개연성 없는 까메오 등장... ,2
재미있게 봤어요. 3편이 기대됩니다. ,10
꿀잼 존나 꿀잼 액션도 멋지고 유치하다고 생각할수도 있지만 그런거로 치면 마블시리즈도 유치햇음 ,10
재밌게 잘 봤습니다3편 기다려 집니다 ,10
,10
다음편을 위한 피날레 맛만봐라 이건데 다음편 기대댐 액션 최고임!  서은수님 연기 너무 잘하고 영어연기도 와우~ 반했음어린친구들이 많이 나와서 중견급 연기자들이 너무 잘하니 살짝 어색했지만 스토리상 애들이 나와야하니...,10
아니 이거 별5개주는애들은 영화본적이 없는애들 내용도 재미도 그래픽도없는 감독 배우들 전부 알바나하자 이건진심이다 ,2
너무 연기가 OO같놐ㅋㅋㅋ ,1
1편은 5번봤는데 2편은 기대했던거보다 좀 별루였어요  액션 장면은  잘 찍었다싶은데  스토리가 너무 밋밋해요 배우들의 연기는 좋았어요 이종석이  어울리지않는 느낌?  최우식만큼의 포스가 없네요 ,6
마블보다 더쌘거 같다   원펀맨이랑 맞다이 가능할거 같음 ㅋ   내용없고  그냥그렇다가 마지막 액션씬은 진짜 볼만함 ,7
스토리도 없고 장면장면 산만해서... 영... 그냥 1편에서  끝났음  이미지라도 좋지 ,2
?ㅏ..진짜 마지막에 잠시 액션만재밋지 이건무슨..마녀3 일찍안나오면 계속 욕만나올꺼같음근데 동생이 더쌔노 ,6
3편을 가기위한 1.5편 정도넹빨리 3편 안나오면 별로일듯 ,6
진심 VIP를 연출한 박훈정감독님이 연출한거맞음?? 아무리 3편을위한 밑그림이라고해도 너무 뜬금없고 잔인하기만하고 스토리가없음...ㄷ ㅐ 실망 ,6
...정말 기대1도 없이 봤지만 그래도 노잼..휴.... ,4
그냥 망작이다 잼없다 다들 슈퍼맨이다 ㅋ ,4
어린이 영화인가? 중2병을 넘어서 초2병 수준. ㄷㄷㄷ ,2
진구없었으면 망했음 토우 애들 연기 더럽게 못해서 몰입감 확떨어짐 진구 원맨쑈 잘봄 ,1
아니 무슨 짱깨 영화로 만들어 버렸어 ㅡㅡ 슈퍼맨도 아니고 ㅋㅋㅋ 너무한다 진짜 ,3
비현실적 이라서 몰입감이 더 높아요 ,10
좃..나.. 기대이하 실망.... 박훈정감독 영화 거른다.. ,2
정말 잼 없다. 왜 이래 만들었지 ,3
잡탕맞네 재미도없고 내용도 없고 끝은 왜 그따구로 끝나는건지? ,6
할말이 없다... 최악이다 ,1
중국무협보는줄알았음1편은 액션씬이나초능력 유치하지않았는데왜이리유치해졌음..? cg떡칠에 기대하고봤는데 너무아쉬움 ,2
왠지 1편하고 스토리가 거의 비슷한건 나만 그런가 ? 중간중간 Cg의 한계가 아쉬웠고 스토리도 아쉽다 그나마 액션씬으로 승부를 봐야했는데 주인공을 너무 사기캐로 설정해놔서… 그것 또한 아쉽다… 3편은 좀 제대로 제작...,7
모든 배역들이 존재하는 이유를 알수가없다욕만 어설프게 계속해대고한장면을 위해 2시간동안 거짓말 지어낸 느낌개빡친다 ,1
1편을 너무 재미있게 봐서 그런지 2편을 엄청 기대하고 봤다 2편의 액션 씬 비율은 1편과 비슷하다 하지만 1편에 대한 기억이 너무 강렬해서 부족 할 수밖에 없다 2편에 다 쏟아부어도 모자랄판에 왜 이런 선택을 했을...,6
마녀 1에서 보여준 짜임새 있는 연출과 개연성은 어디로 날려버렸는지 어줍잖은 액션씬과 물량으로만 정신없이 만드는 후속작.. 도대체 3편에서는 다시 돌아올 것인지 궁금하기만 하다.. ,4
어떤  내용을 전달하려고 하는지?   유명배우들이  어떤 연기를 했는지?  어째든 허탈 했습니다. ,2
마녀3를 위한 프롤로그인가... 액션은 신선하지만 느리고 진부한 스토리가 아쉽다. ,5
"액션씬이 더 화려해졌고 1에 비해 제작비를 많이 들인 거 같은 티가 납니다다만 cg가 너무 과하다 싶은 부분과, 1에 비해 정리되지 않은 스토리가 아쉬웠습니다 ",6
중2병 한사발 들이  부운 영화 ,6
"감독님의 의도를 잘 모르겠어요. 배역마다 색깔을 주고 싶으셨던 것 같은데, 색깔을 나타내는 배역을 너무 많이 넣다보니까 이도저도 아닌 느낌이 된 것 같습니다. 개인적으로는 주요배역 말고는 임팩트를 조금만 줄였으면 하...",6
중2병 갬성극장에서 팝콘 좀 안팔았으면 아 시끄러 ,2
푸슉푸슉. 비속어 하다가 영화가 끝나버려서무슨 스토리인지 기억 1도 안남 ,2
스토리 전개가 ㄴ7ㅡ림 ,7
마녀1을 보고 한국영화 칭찬많이했는데마녀2는 진짜 수준이  마녀네 ,2
핵노잼 돈아까움 두시간짜리 3예고편 ,2
특수효과 누가 작업했어? 신입이 했나? 왜 만화를 만들어 놨어? 1편도 조금 어설픈 감이 있었지만 그래도 볼만 했는데 ... 왜 2편에서는 더 잘할려고 했어? 원래 하던 만큼만 하지   주성치 영화보다 못하다.......,4
너무재미없다  돈아까웠다 ,2
휴.. 안쓰려다가 정말 이건 아니다싶어서 ,2
이영화감독은 신세계 흥행 뽀록이 터져 아직까지 영화를찍다 이런참담한영화를 찍었다 이런류에 개연성을 언급하는건 그닥이지만 솔직히 마녀1반도못간다 용두는 왜필요했나?일반깡패넣어서 거의주연급으로 등장 하지만 아무연관이없다...,2
누나랑 보러갔는데... 우리누나만 아니였으면 중간에 나오고 싶었어요 ㅠㅠ ,2
ㅋ할말이 없게 만드는 영화 ,1
잤다 .. 잤어.. 스토리 유치 산만 ...cg칠갑.. 별 액션 아닌 것도 소리는 엄청 시끄럽게 효과음  넣고... 그냥 보는 내내 언제 끝나나 했고  짜증났음... 돈 너무 아까움 ,1
오랜만에 정말 영화관 뛰쳐나가고 싶었습니다 ,2
"아, 이토록 조가틀 수가... ",2
액션은 볼만함 근데... 뭔가... ,6
,4
,2
대실망.유치하고 지루하고 ,2
1편에 최우식과 중2들은 연기를 잘하는거였다 ,6
그냥 그냥 농장액션씬 하나말고는 볼게없다 ,6
1편은 드래곤볼 2편은 드래곤볼Z ,6
기승전결에서 승까지만 가고 끊어버린 듯한 느낌입니다. 그래도 1편 마지막 떡밥회수는 제대로 하셨네요. ,6
댓글이 더 재밌다ㅋㅋㅋ. ,10
"액션은 스케일이 커졌으나 대사나 연출이 유치하고 오글거림. 스토리에 의미없는 장면도 많고, 마녀 1에 비해 전체적으로 아쉽다..다만 액션은 좋았음! ",7
