Review,Rank
가슴뛰고 행복했다. 일찍 떠난 로큰롤황제. 세계팬들의 사랑과 포근한가정 둘다 가질순없군. 뜨거운 눈물까지 흐르게 하다니..  보헤미안랩소디 이후 다시한번 감동의 쓰나미 ,10
계속 여운이 남음연기 연출 다 훌륭 ,10
존 레논 : 엘비스 이전에는 아무것도 없었다 ,10
,10
,10
진짜 가벼운 맘으로 봤는데 엔딩때 눈물이 났습니다.ㅜ 이정도로 전설일 줄이야! MX관에서 보길 잘해써요 사운드 굿 영상 굿 진짜 콘서트장 느낌 보다가 중간에 앞에 여사님이 양손 머리위로 박수치심 ㅋㅋ 생각보다 훨 재...,10
진짜 엘비스가 살아나온줄…!!! ,10
러닝타임이 꽤 길었는데 지루해지려고 하면 춤추고 노래하고 지루해지려고 하면 춤추고 노래해서 푹 빠져서 봤습니다 안 보신 분들은 꼭 보세요 제 인생 영화 진짜.. ,10
상영시간 내내 익숙하고 흥겨운 노래에 지겨울 틈이 없네요. 너무 재밌어요~!!! ,10
연기 정말 잘한다. 스토리도 전혀 지루하지 않고 ,10
그의 인생에 제일 필요했던 건 돈과 여자가 아닌 사랑이 아니었을까?대령의 가스라이팅 장난 아님 ,10
지구에서 가장 많은 음반을 판매한 솔로가수. 감동임 ,10
뷔페에 가서 과식하고 나온 느낌? 하지만 바즈 루어만의 연출 스타일을 좋아하는 분들이라면 후회는 없을 듯합니다. ,8
연출 시각 음악 연기 뭐하나 부족하지 않은 항연 ,10
완전 대박 재밋어요ㅎㅎ근데 개봉시기를 너무 잘 못 잡은듯...cgv상영 시간표 구데기같음 ,10
"배우들이 정말 대단하다..실존 인물의 느낌을 99% 살렸다. 특히 엘비스의 10대,20대,30대 그리고 40대까지 완벽하게 연기한 오스틴..눈빛 잊지못해.. ",10
솔직하게 예고편 보고 꼭봐야겠다 기대를 많이 했는데전개가 너무 빠르고 감성 감정 포인트 너무 허망하게 지나가는 것 같아아쉬운 면이 컸다 ,6
아는 노래가 더 많았으면 더 재밌게 봤을 것 같아요 짠하기도 하고..ㅠㅠ 감동도 있어용 굳굳 ,10
"엘비스를 잘 몰라도 전혀 상관이 없는, 오히려 그래도 좋은 영화! 음악에 대한 진심어린 마음과 팬에 대한 사랑이 주요하게 다뤄지는데 음악 창작과 사랑에 대한 점들이 주요하게 다뤄졌던 보헤미안 랩소디와는 결이 사뭇 다...",9
킁 ,7
반드시 극장에서 봐야할 영화 ,8
,10
엘비스의 팬들이 봤으면 최고의 영화다 ,8
재밌게봤어요 영화끝나고 나와서 엘비스노래 찾아들었어요 ,8
미국의 대중음악의 흐름을 바꿔놓은 엘비스 프레슬리의  음악인생을 2시간에 모두 담기는 부족한듯 싶다. 중반부까지는 상당히 흥미진진하게 진행되다가  후반부에는 시간이 모자른 듯 훌쩍 훌쩍 시간이 지나간다. 너무 많은 ...,8
마지막 노래부르는 실제장면 눈물났어요.. ,10
이렇게 훌륭한 영화가 몇개안되는 개봉관에서 벌써 사라지려하다니 ,10
"꼭 보세요!!! 감독, 배우 칭찬합니다. ",10
진짜 오랜만에 보는 내내 재밌는 영화를 본거 같아요중간중간에 나오는 모든 노래들이 저를 행복하게 했습니다너무 아쉬워서 두번이나 봤습니다....진짜 최고였ㅇㅓ요 ,10
이걸 극장에서 안본사람들은 진짜 후회할것보헤미안보다 10배는 더 재밌었고 오스틴이 이렇게 엘비스에 잘 어울릴줄은 몰랐다...그리고 톰행크스 개 패고싶었다 ,10
오스틴 버틀러 눈빛에 치이다 보면 2시간 40분 러닝타임 다 지나갑니다. 상영관 배정이 너무 없어서 매우 아쉬워요 ,10
"가족, 세상, 팬들을 노래로 구하려 했던 수퍼히어로. ",7
보헤미안 랩소디의 다음타자로는 확실히 엘비스 ,7
mx관에서 봤는데 진짜 영화관인거도 잊고 박수 칠 뻔 ,10
"도입부는 강렬하나 중반부는 지루했다. 매니저를 잘 만난건지 못만난건지, 안타까운 엘비스의 일대기. 음악영화라고 기대하고 보기엔 실망스러울수도 ",7
와.. 진짜 연기 잘함 톰 행크스 개 패고 싶었음 ,10
꼭 영화관에서 보세요. 엘비스 프레슬리의 화려함과 안타까움 모든것을 볼수 있습니다 ,10
"불꽃처럼 화려했지만 너무 소모 되어버린 탑스타, 내가 엘비스를 잘알고 노래를 즐겨 들었더라면 감동은 두세배 더 컸을듯 ",7
귀를 힐링하러 간건데 눈도 장난아니게 힐링함..영상미 진짜아름다움엘비스 노래 맘껏들을수있어요 2시간 40분동안 눈과 귀가 환호합니다 ,10
미쳐버린 연기.. 화려한 연출이 나를 감싸네 ,8
연기 연출 스토리 뭐하나 빠지는 거 없이 다 좋았음 ,9
명곡 퍼레이드 ,7
참으로 기구한 인생 ,6
팬들의 환호와 사랑이 없었다면. ,6
2등----토욜 보러 가야지 ,10
18분40초까지 이어지는 영화의 도입부 연출은 정말 압권이다. ,10
편집이 너무 난잡하고 복잡하다. 그냥 시간순으로 생애를 보여줬으면 되는것을. ,6
나에겐 영화가 너무 길고 지루했다. ,3
스크린X로 봤는데 진짜 콘서트 온 느낌이었어요 ,8
지디 커버 영상 보고 예매함. 엘비스 배우 연기 진짜 잘함. 싱크로율 미쳤음. 무대도 엄청 신남. 엘비스가 패셔니스타였다는데 맞춰서 영화도 엄청 세련되게 잘 꾸며져서 보는 재미가 있었음. 2차 하려고 했는데 매니저 ...,8
화려한스타속에 숨겨진 비극적인삶  연기는 진짜미친거같다 ,8
사랑해요 엘비스  100점 영화 ,10
이름은 알고 있었지만 일대기는 잘 몰랏는데...다리없는 새 얘기가 가슴이 아리네요 ,8
연기는 너무 훌륭하고 멋있었음..그러나.. 너무 산만하고 집중안되는 편집 연출..바즈 루어만 특유의 연출이 이런 전기영화에서는 아쉽네요 보헤미안 랩소디처럼 했으면..엘비스의 좋아하는 노래 들을려고하면 집중안되게 나레...,7
주차비 포함 2만원이 아깝지않았는데미친 커플새끼들이 옆에서 의자를 흔들고 자빠져서 죠팰까말까 고민하다 참은 나에게 박수를 주고싶었다 ,10
이거보고 일주일넘게 엘비스에 빠져사는중 ,10
오스틴 버틀러의 엘비스 연기가 멋있었다. 또한 다소 정신 사나울수도 있는 연출도 맘에 들었고 사운드가 특히 좋았다. 다만 엘비스가 대령에게 계속 지배당하는 ? 듯한 서사 구조가 아쉬웠다. ,7
화려한 스타의 삶 뒷 편의 고통과 영웅을 등쳐 먹으려는 하이에나들 등등 안타깝고도 화려했던 엘비스의 일생을 볼수 있음 ,10
국내 텐트폴 상영관수 좀 줄여서 이런 영화 좀 많이 볼 수 있게 해주라. 이런 영화가 이렇게 흘러가버리다니..스코어가 진짜 안타깝다 ,8
꼬옥 영화관에서 보시기를 추천!완전 조아쓰여 .. ,10
오랜만에 제대로된 음악영화를 봤네요 엘비스역의 오스틴 버틀러가 정말 뛰어난 연기력을 보여준거 같고 톰행크스는 말할것도 없구요..전설적인 가수라는 명성뒤에 가려진 개인적인 고뇌와 아픔이 마음에 많이 와닿는 영화네요! ,10
감독이 꼭 톰행크스대령 같이 엘비스를 이용해서 영혼없는 쇼영화를 만들었네요.. 오스틴배우에게는 박수! ,6
영화관에서 나오자 마자 생각난 노래는 보헤미안 랩소디..Mama ,7
굿. . . 현재까지 탑건과 함꼐 올해의 투탑영화. ,10
연기 정말 짱.. 이런정도인 줄은 볼랐네요. 샨나라연대기에서 금발이던데..실제 금발인지 흑발인지 궁금해지네요. 정말 쇼 비지니스란.. ,10
,8
제가 잘 모르던 어렴풋이 알던 엘비스 프레슬리. 가슴 찡하게 봤습니다. 엔딩이 너무 슬퍼서 마음속 깊이 여운이 남아 계속 삽입되었던 곡들만 듣고 있네요. ,10
,10
재밌게 봤음요나중에 또 봐야디 ,10
노래도 따라 흥얼거리고 너무 안타까워서 뜨거운  눈물도 주르르...  주 3회 공연 사이 사이  전미투어 살인적인 스케줄 속에서도 무대위에서 모든것을 불태우는 그를 보며 왜 아직도 엘비스가 레전드인지 알 수 있는 영...,10
"기대이상이고, 개인적으로 보헤미안 랩소디보다 좋았어요.러닝타임이 굉장히 긴데, 세련되게 편곡한 ost와 화려한 화면이 가득차서 지루하지 않습니다. ",9
바즈 루어만 영화는 역시 음악 영화에 특화되어 있다. 사운드가 좋은 환경에서 봐야 제 맛 ,8
엘비스의 모든 것을 요약해서 본 것 같아요 ,10
너무나도 슬픈 그의 이야기 ,9
재미있어요 ,9
엘비스 최고의 띵곡인 'Don't be cruel'과 'All shook up'이 안 나왔다 무슨 생각으로 만들었나? ,6
,10
오스틴버틀러의 신들린 연기! 영화가 자세하진 않았지만 충분히 즐거웠다. ,7
강렬했지만 짧았던 그의 삶과 음악을 처절하게 그려낸다 ㅠㅠ ,9
화려함 뒤 안타까운 전설의 아티스트를 보고오다 ,8
어려서 구렛나루 느끼한 아저씨로만 기억되었던 가수인데 이영화를 보고 엘비스를 다시 알게되고..찐펜으로 사랑하게 되고 엘비스 모든 영상을 다 찾아 보고 다시 알아가고 있습니다.정말 황제라는 표현이 맞는 사랑하지 않을수...,10
가수의 인생을 다룬 영화중엔 이 영화가 최고! ,10
감독 대단합니다♡ 2시간반 순삭! ,10
쿼터제 때문인가 너무 극장에 안 올려주는 거 아닌가. 오스틴 톰행크스 연기 끝내주는데 진짜 ,10
꼭 극장에서 보시기를 추천합니다 ,10
아... 마지막에 버틀러가 부르다가 진짜 엘비스가 부른 언첸지드 러브인가 그 노래 듣다가 울었네... ,10
그냥 옛날가수가 아닌 한 시대를 바꾼 혁명가란걸 알게된 건 소득 ,6
베리베리스트로베리굿 ,10
,7
,10
"중간에  좀 지루하지 않았으면보혜미안을 앞설텐데그래도 나한테는 탑건매버릭을능가하는 올해 최애영화이다초,중반은 정말 가만히 앉아서보기가 너무 힘듬 ",10
아카데미 남우주연상! 엘비스의 오스틴 버틀러!! ,7
음악영화를 기대하고 와서 약간의 실망감영상은 좋았다. 톰행크스영화 ,6
넘 넘 넘 재미있게 잘 봤어요 ,10
"오페라 감독출신의, 물랑 루즈와 로미오와 줄리엣의 바즈 루어만! 엘비스 역시 전작에 보여줬던 감독의 화려한 색감과 현란한 영상을 제대로 보여주지만 물랑 루즈에서 보여줬던 그 재기발랄하고 위트 넘치는 영상과 OST는 ...",8
"Dark shadows follow me, The edge of reality. ",10
이야... 뭔 영화가 10만명도 안보냨ㅋㅋㅋ ,5
씹명작 할배가 나빳노… ,10
"노래에 의한 전율은 초반까지고, 나머지는 엘비스와 주변인물의 우유부단함과 사기꾼의 콜라보로 인해 영화를 본 다음날까지 분을 삭히지 못했다. ",7
엘비스 이름만 알고 생애는 잘 몰랐는데보면서 감동받음...노래도 최고.. ,8
화려하고 연기 진짜 잘함.... 근데 너무 길... ,6
,10
,10
,10
엘비스 영화 인데 엘비스는 안보이고 감독의 연출력만 보인다. 이런 레전드들 작품은 기교 없이 그 사람의 삶과 음악에 집중할 수 있게 연출 해야한다. ,1
신림롯시] 엘비스의 노래들이 그의 삶 따라 메들리로 나오는걸 기대했지만 개인 전기에 촛점을 맞춘 영화였다. 오스틴 버틀러의 엘비스 연기는 정말 훌륭했다. 노력 많이 한 티가 났다. 연출도 좋았다. 전체적으로 재밌게 ...,9
진짜 여운 세게 남는다... ,10
엘비스역을 오스틴 버틀러 배우님께서 싱크로율 높게 연기를 잘 소화했다고 생각합니다. 그의 표정과 춤 그리고 엘비스 프레슬리의 노래인 ost들을 큰 사운드로 들을 수 있어 행운이었고 충분한 귀호강이 되었네요.영화 속에...,8
흑인들과 어우러진 백인의 소울 ,9
어려서부터 팬이었던지라 너무 기대 됐어요^^엘비스에 대해 자세히 몰랐던 이야기를 영화를 통해서 알게 되었네요엘비스를 연기한 배우가 너무 잘했어요^^정말 오랜만에 옛날로 돌아가 있는 느낌이었어요~^^ ,10
그냥 이런 유명한 가수가 있다는 걸 알고 본건데 보헤미안 랩소디 같겠지하고 봐서 그런지 아쉽네여 ,5
분명 잘만든 영화인데 러닝타임이 길기도하고 엘비스의 스토리에 몰입하기가 어려웠음 엘비스라는 사람이 어떤노래를 했고 어떤 존재였는지 정도는 알게되었지만 그이상의 감동과 몰입은 없어서 아쉬웠음 화려한 영상미가 좋긴했지맘...,7
루어먼 특유의 연출과 버틀러의 연기 시너지가 엄청남. 첫 공연에서 관중들이 소리 지를 때 나도 소리 지를 뻔 ,8
엘비스를 몰랐던 내가엘비스를 알게됨 재밋음 ,8
마지막 엔딩 자막이 올라갈때음악이 엘비스 노래인가요?영뫄 너무 감동 있게 봤어요 ,10
이 좋은 영화를 상영관이 없어서 못 본다는 게 너무 서럽다...엘친자 살려 ,10
솔직히 잤다~ 졸렸고 고구마 백개를 먹은거 같은 영화 ,4
월메이드 정말 좋은영화임 ,10
이 영화의 어디까지가 엘비스의 진실일까? ,7
,8
"엘비스 팬이라서 오히려 기대없이 갔다.네들이 무슨 수를 써도 넘사벽 엘비스 반이라도 건져내겠다 싶었다.하지만 오늘 영화를 보며 울고 나왔다.모든 장면들이 그동안 엘비스 비하인드 필름, 사진과 엘비스 생전의 공연 영상...",10
2022 .07.13 개봉 ,8
"여운이 너무 진하게 남는 영화임러닝타임이 길지만 전혀 지루할 틈이 없었음이 영화는 무조건 극장에서 봐야함마지막장면 잊지 못해,, ",10
미친 연기와 감각적인 영상으로 긴 러닝타임이 순삭으로 느껴지는 기분이었다. 무대씬에서 나도 짐승처럼 소리지를뻔ㅋㅋㅋ 아....매니저와 애비때문에 깊은 빡침으로 욕욕욕ㅎ.... ,10
완벽히 엘비스를 소화한 그의 연기에 나도 그의 팬들처럼 몸이 저릿했다 ,8
엘비스를 보면서 EXO가 생각났다. 잃어버린 초심 찾고 재기하길 ,8
"이 시대에 딱 어울리는 엘비스, 오스틴 버틀러의 <스타 이즈 본> ",10
긴 러닝타임만큼 낭비된 시간 ,2
무대와 팬을 목숨바쳐 사랑한 트러블메이커 ,9
엘비스 프레슬리는 시대를 뛰어난 가수였었다는거 다시 한번 감동이었다~~~  영화스토리랑 노래들은 물론이고 엘비스의 어린시절부터 40대까지 인생의 스토리는 보헤미안 랩소디 그자체였음~~ ,10
정말 너무 좋았음엘비스를 몰라도 충분히이해할수있는영화임 ,10
아이콘 엘비스이자 인간 엘비스를 너무 잘 표현했다고 생각함 ,10
Are you lonesome  tonight? ,10
다소 늦은 엘비스 관람이나 너무도 즐거운 경험을 하고 나왔습니다. 영화가 옛날에 즐겨 듣던 엘비스를 잘 그려냈기 때문입니다. 마지막 콘서트씬은 정말 백미네요. 많은 분들이 이 영화를 즐길 수 있다면 좋겠지만 상영관이...,10
분명 영화볼 땐 모든게 다 좋았는데 다 보고나니까 왜이렇게 우울해질까요 ,10
마지막 언체인드 멜로디 부를때 막 울었음 아직도 가슴이 울렁거려요 흑흑 ,10
,10
영화 보고 배우를 찾아보게 됨상영관이 별로 없어 아쉬움(영화가 길어 그런가??) ,10
리뷰에서 엘비스를 마마보이라고 평하신 분이 계시네요분명히 작품에서 엘비스는 어머니와 깊은 유대관계가 돋보입니다이 때문에 그렇게 보일 수도 있겠다는 생각이 들기도 하지만손레코드를 떠나 RCA레코드에 계약하려는 엘비스는...,10
개인적으론 보헤미안보다 잼있게 봤다는.. ,10
,10
웬지 아련함에 젖게 하는.. 시대를 흔든 레전드의 히스토리. ,9
인간 엘비스를 볼수 있어서 좋았다. 그의 노래가 좀 적게 나온건 아쉬웠지만... ,8
오스틴의 연기와 스토리 음악까지 최고에요. ,10
토르 매진되서 보러갔는데 노래는 하나도 몰라서 기대없이 봤는데 시작부분부터 할렐루야 부르때부터 전부 다 소름끼치게 들었음 인기도 인기지만 망할 파커대령때문에 가슴답답했고 엘비스 인생도 좀 우울하게 본것같음 재밌음 ,10
"영상미 부터 배우들 연기, 스토리도 탄탄.. 노래들도 너무 좋고 마지막에는 울컥할 정도로 인상깊게 봤습니다. 올해 봤던 영화중에 제일 맘에 들었어요 ",10
엘비스라는 전설적 가수의 일대기를 다룬. 영화로음악적인부분이 약간 더 부각이 되었다면. 좋았겠지만. 마지막 언체인드 멜로디는 감동이였어요 ,8
두시간 사십분동안의 화려한 경험 ,10
런닝타임대비 너무 루즈한게 있다 ,6
,10
엘비스의 인생을 알수있어서 좋았다.매니저는 진짜 나쁜놈.영화자체는 잘만들었네요 근데 약간 너무 긴게 단점.. ,6
음악이좋아요 내용감동 ,10
2022년 7월 까지 올해 세손가락에 드는 영화 아닐까 싶다.   가장 위로 받아야 할사람은 팬과 가족이 아니라  본인이었다. ,8
"정말 초반 영상미에 놀랐다. 이 완벽한 분위기를 끝까지 이어가길 원했는데, 중반부터 너무 푹 늘어 빠진 느낌.. 왜 그렇게 러닝타임이 길어야 했을지 이해가 안된다. 중간은 진짜 배우들 연기 없이는 봐 줄 수 없다. ...",6
"엘비스 프레슬리하면 마초적인 외모와 섹시한 춤사위, 구렛나루,화려한 스타...이정도만 알았었는데 그의 일대기를 그린영화를 보고나니 그의 삶이 너무 짠해서 어깨를 두드려주고 싶었다...처음 여자관객들이 안달나서 소리치...",9
고2때 엘비스의 죽음은 충격이었다오늘 영화속 지나간 내 추억속의 노래가 기억을 흔들었다주인공의 연기도 훌륭했다 얼굴은 별로 닮지않았으나 노래할때는 거의 엘비스에 근접했음 ,8
로큰롤의 제왕의 화려한 이면의  순수함 소박함과 여림 ㅜㅜ고전 록음악 좋아하는 사람들은 꼭 보시길!  주연배우가 엘비스  안 닮았다고 관람망설이면 완전 오판! 말투 목소리 노래 무대 퍼포먼스  봄 엘비스가 부활한거 ...,8
처음 -> 잉?중반 -> 헐…후반 -> 흑흑흑.. ㅠㅠㅠ초반 살짝 난해한 부분만 지나면 눈물바다 될 영화입니다엘비스를 좋아한다면 한번 정도는 볼 만한 영화 ,8
can't help falling in love ㅠㅠ ,9
엘비스가 딴따라인줄 알았는데 이렇게 멋진 사람인줄 몰랐네요 ,10
별처럼 밝게 빛났던 앨비스네요좋아하는 감독이라 무조건 극장 예매했는데 지루한거 없이 넘 잘봤어요! 계속 들썩거리며 행복하게 봤어요♡ ,10
엘비스를 바탕으로 한 최고의 영화. ,9
너무너무 좋았다 !! 혼자 가서 봤는데 2시간 반이라는 시간이 지루하지 않고 몰입하게 만들었다 바즈 루어만 감독이 맡은 영화 특유의 연출이 돋보였 고 엘비스 프레슬리의 노래 또한 너무 좋았다.. ,10
"노래 보다는 당시의 상황과, 매니저와의 볼화가 주 내용.단지 끝의 unchained melody 는 좋았어요.ending credit 꼭 보세요 ",8
2편으로 완성도를 높여야 했다 편집을 얼마나 한거냐 중요한 순간이 나오지 않는다 당대 스타 가수 등장이 없고 세계의 시선도 없다 배우자 만남 엄마의 죽음 영화진출 수상장면 등등주인공 시점으로 했다면 좋았을텐데 옛모습...,6
존나 재밌게 흥미진진 하게 봤습니다. 강추 ,10
엘비스 프레슬리의 생애와 역사를 더 자세하게 풀어낸 영화 ,10
오스틴 버틀러  얼마나 연습 했을까요~혼신을 다한 연기 대단합니다 ,9
어릴때 본 하와이 생중계 같은 감명이 없었다. ,4
요상스레 다리를 떨며 느끼하게 노래하는 옛날 가수라고 생각했던 내 자신이 부끄러워졌다.그의 음악과 팬들에 대한 사랑에 가슴이 저렸다.마지막 콘서트에서 힘겹지만 열정적으로 언체인드 멜로디를 노래할때는 나도 같이 울었다...,8
뒤로 갈수록 자꾸 의리의 김보성 형님이 생각나는... 은 물론 농담이고 오랜만에 극장 가서 본 의미가 있었네요 ,10
엘비스에 대해 잘 몰랐고 기대도 안했는데 정말 재밌게 봤습니다. ,10
대학생 딸이랑 같이 봤는데 앨비스 어렴풋이 알던 딸도 몰입해서 보더라구요 재미있었습니다 ,10
나에게는 엘지스 프레슬에 대한 모든 걸 새롭게 해준 영화영상미  쇼  연기  그리고 역시 거장 감독 ,10
엘비스인간으로와서사기당하다 ,10
미국의시대적 배경까지 생각하면서 보면 이해하기 좋을듯 하지만 한편으로는  재미라는 소재면에서 호불호가 많이 갈릴듯 함 같이 보러갔던 사람도 무척 불편한 영화라고 했는데 끝까지 보고나면 그말이 이해가 안되진않음 ,8
매니저는 둘째 치고 아버지 인간말종 보고 찢어발겨죽이고싶었다영화관에서 저런 BS ㅅ끼 속으로 계속 외치고 말로 너무 하고싶었음 세상에는 쓸모없고 벌레만도 못한 인간이 있단걸 잘 깨달음 사람만 잘 만났어도 많이 달랐을...,8
톰 행크스의 킹받는 연기 굿과거 무대 재현도 괜찮은 편인듯. ,10
교차편집이 너무 많아 불편은 했지만 카리스마와 섹시한 눈빛의 엘비스를 연기한 오스틴버틀러라는 위대한 스타탄생을 함께함. ,10
 '엘비스 프레슬리'와 그의 매니저였던 '톰 파커'(톰 행크스 )의삶이 당시의 시대적 상황과 같이 전개되면서 바즈 루어만의 연출 스타일로 화려한 영상으로 전개된다.하지만  '보헤미...,7
과하다는 생각이 들어도 엘비스와 맞닿아 있는 바즈 루어만의 연출이 엔딩 크레딧이 뜨면 설득되어 있다. ,7
지루하단 사람도 많지만 전 재미있게 봤어요~ 음악도 좋고 당시 미국의 사회상도 자연스럽게 알 수 있더군요 ,8
재밌어요. 약간 정신없는듯 해도 재밌어요 ,10
오스틴 버틀러 연기 천재 .... ,8
,10
쉼 없이 달려온 그에게 평온과 안식이 함께하길 ,9
,10
지루할 줄  알았는데  가슴을  울리는 사운드에 인생여정이  들어가있는 명작입니다  꼭 보세요 ,10
바즈루어만 역시 대단하다.꽉찬느낌 ,10
상영관이 너무 안잡혔네. 이렇게 망할 영화가 아닌데. ,9
너무 톰행크스의 입장에서 만들어진게 개인적으론 아쉽습니다. 엘비스 영화이면 엘비스에게 좀 더 많은  촛점이 맞춰줘야 하는 거 아닌가요? 매력적인 그의 젊은 날의 공연 모습을 더 많이 살렸다면 좋았을듯요...감독님의 ...,8
화장실 갈 틈 없는 2시간40분 ,9
영화자체는 그렇게 재밌진 않으나배우가 매력 만점이네요톰행크스 진짜 연기 잘하네요 ,9
가수 엘비스의 뜨거운 열정이 돋보였고 마지막에도 공연에 온힘을 다하는 모습 감동이었지만 엘비스  개인은 불운했다 온 힘을 다한 그모습 엘비스 연기도 멋졌다 ㅡㅡ마지막엔 눈물이 ~~~엘비스는 영원한 열정의 멋진가수입니...,10
"이런 영화는 보고난 뒤 그 사람 음악이 덜 궁금해지면 어쩌나 하는 두려움으로 보는데, 그만큼은 아니라 다행이지만 무척 아쉽긴 하다. ",6
연출이 대단하네요 조금 잘라도 될듯한 장면들땜에 러닝타임이 길어진것에 대해 1점 뺍니다 꼭 극장에서 봐야할 영화니 놓치지 마세요 ,9
,7
2시간 반동안 오줌참으면서 다큐한편 보고나옴 ,6
바즈 루어만은 20년전 물랑 루즈 이후는 그닥...판권 때문인지 love me tender 가 나오지 않아서 아쉽네. ,8
전설이자 신화라고 하였으나 그도 어쩔 수 없는 나약한 인간이었노라 ,7
인류 역사상 한번 나올까말까 하는  최고의 배우 엘비스  모든 노래가 다 가슴 아프네요  연기력도 최고였습니다 ,10
엘비스 프레슬리 가수 이름만 들어봤지 잘 몰랐는데 그 매니저란 사람 진짜 못됐다 실제로도 연예인으로 돈으로 이용해먹는 못돼먹은인간  많을듯 ,10
공들여 만든듯 하지만 너무 산만해서 감동지수가 낮은듯요 ,5
런닝 타임이 긴 편이지만 전혀 지루하지 않는 영화! 마지막 엔딩장면에 깊은 여운이. 눈물이 나더라고요. ,9
엘비스를 이용한 은유. ,7
위선과 교만을 내려놓고 엘비스에 몸을 맡기길 ,8
엘비스 프레슬리식 쇼맨쉽과 바즈 루어만 스타일이 어울리네. ,8
우리가 알지 못했던 엘비스의 삶을 알게 되는 계기가 됐고 화려하고 어두운 이면을 잘 그려서 좋았고 흑인 동네에서 자라면서 흑인 음악에 심취한 소년이 로큰롤의 황제까지 되는 모습을 잘 보여준 영화였다. 보헤미안 랩소디...,8
엘비스 프레슬리 매니저 톰 파커(=톰 행크스)가 알고보니 네델란드인 밀입국자겸불법체류자라는게 밝혀지는 순간 정말 경악함.그 인간 때문에 해외투어도 못 다니고 약물중독자로42세에 심장마비로 죽는 순간 그레이스랜드의 주...,8
강하게쭈욱가는 전기영화 ,8
,4
오스틴버틀러란 배우 너무 매력적이네요아직도 가슴이 설렘 ㅎ재밌어요 ㅎㅎ ,8
한사람의 인생을  그대로  전달받은  느낌 ,10
음악인영화를 너무 좋아해서 오랜만에 극장에서 봤다.오스틴이 톰행크스 기에 눌리는 느낌이라 초반에 졸았다.주인공이 엘비스인데 너무 묻히는 느낌이고서사가 좀 별로였다.한인간과 아티스트의 엘비스가 아닌 사기당하고나약한 인...,7
중반까지는 정신없는 뮤지컬 필 ,7
간만에 재밌는 전기 영화를 봤다. ,8
추억의인물과의함께한음악효과와영상미감동이네요 ,9
오스틴 버틀러 진짜 엘비스를 보는 기분이었어 ,9
엘비스 노래를 더 많이 아는 사람이었다면 더 재밌었을텐데.. 아쉽네여ㅠㅠ ,8
,8
엘비스 노래듣다 보니 두시간 후딱 감.. ,10
영화의 문법이 보통 영화들과 달랐습니다 짧은 호흡으로 빠르게 치고 빠지고 치고 빠지는 느낌이었는데 흡사 엘비스의 털기춤같은 인상이 들더라고요 처음엔 익숙해지기 힘들었는데 마지막 언체인드 멜로디를 부를땐 전율이 일더라...,8
"보헤미안랩소디는 노래 한곡 한곡 만들어가는 과정을 연춣햇고, 퀸의 노래가 주제가 되어 영상을 가득 채웟다면, 엘비스는  엘비스가 살아온 인생에 더 초점을 맞춰 연출한거 같다.. ",8
초반엔 다리흔들고 머리흔들고 ~후반은 안타깝고  전혀 지루함이 없었습니다 ,10
긴 런닝타임이 한순간에 지나갔다! 엘비스는.. 인물이 아니라 시대였다 ,10
여운이  남는 영화예요..잘봤습니다~ ,9
연기 소름~ 싱크로율 최고 ,10
자서전ㆍ노래는 전무. ,6
굿 ,7
매니저에 관한 내용을 알고 봤더니 보는 내내 슬프다는 느낌이 많이 들었어요톰행크스에 연기....와우 ,8
오스틴 버틀러의 연기에 찬사를~~배우들의 연기력.스토리.메시지..볼거리 많고 재밌습니다.추천해주고 싶은 영화네요. ,10
넘 잘봤어요 b ^^ .. ,10
보헤미안 랩소디 급이고 음악영화 좋아하는 사람이면 무조건 좋아하실 겁니다 ,10
중간에 can't help falling in love나올때 전율이...러브 미 텐더가 안나온게 아쉽.. ,8
,10
시대를 풍미한 가수인데 내 플레이리스트엔 비틀즈의 노래는 있어도 엘비스의 노래는 없다 ,8
활화산처럼 타올랐던 슈퍼스타와 그 이면에 드리운 번뇌.. 그 모든걸 완벽하게 재현한 오스틴 버틀러. ,7
시대를 초월한 음악가 엘비스의 이야기. 매우감동적이며  시대의 아이콘인 한 음악가의 인생스토리를 매우 적절히 작품으로 담아냈다. ,10
50~70년대의 미국 사회의 모습과 앨비스와 매니져 파커의 화려함 뒤의 불행한 모습을 보면서 인간의 자기만족은 끝이없다는것을  잘 반영한 영화 ,9
,9
ELVIS ,6
개봉첫날 엘비스 관람 시대의아이콘이자 전설  빌런매니저톰행크스 ,10
라스베가스 호텔 첫 공연 씬은 소름과 전율. 엘비스를 기억하는 사람들에겐 폭탄같은 영화. ,8
볼만해요 돈아깝거나 하지 않아요 퀸처럼 히트곡이 많았으면 하는 아쉬움 ,6
"매니저 이야기 다 짤라버리고 엘비스 이야기랑, 엘비스 무대만 제대로 보여줬으면 좋겠다..!! 진짜 너무너무 아쉬워!! 다시 만들어줘!! ",6
러닝타임 약간 긴 거 빼놓고는 모두 좋았습니다. ,9
뮤지컬에 가까운 영화.소름돋는 장면이 꽤 있슴. ,9
오스틴 버틀러와 톰 행크스의 연기가 좋았고 엘비스의 노래들도 너무 좋았다. 특히 마지막에 엘비스가 부르는 언체인드멜로디는 눈물이… ,8
록스타 엘비스를 느꼈다 ,10
